id,order_id,message,created
746416,195881,"""2017-12-20""",2017/12/16 13:16
746422,195889,"""2017-12-20""",2017/12/16 13:17
746437,195897,"""2017-12-20""",2017/12/16 13:19
746445,195904,"""2017-12-20""",2017/12/16 13:22
746475,195915,"""2017-12-20""",2017/12/16 13:31
746488,195922,"""2017-12-20""",2017/12/16 13:38
746498,195929,"""2017-12-20""",2017/12/16 13:44
746507,195937,"""2017-12-20""",2017/12/16 13:50
746518,195947,"""2017-12-20""",2017/12/16 13:55
746572,195957,"""2017-12-20""",2017/12/16 14:05
747032,195970,"""2017-12-20""",2017/12/16 14:17
747066,195980,"""2017-12-20""",2017/12/16 14:27
747074,195984,"""2017-12-20""",2017/12/16 14:29
747108,195994,"""2017-12-20""",2017/12/16 14:37
747122,196001,"""2017-12-20""",2017/12/16 14:41
747151,196016,"""2017-12-20""",2017/12/16 14:54
747209,196026,"""2017-12-20""",2017/12/16 15:05
747216,196033,"""2017-12-20""",2017/12/16 15:09
747227,196041,"""2017-12-20""",2017/12/16 15:13
747237,196048,"""2017-12-20""",2017/12/16 15:15
747255,196058,"""2017-12-20""",2017/12/16 15:21
747272,196065,"""2017-12-20""",2017/12/16 15:28
747293,196072,"""2017-12-20""",2017/12/16 15:33
747301,196080,"""2017-12-20""",2017/12/16 15:36
747313,196087,"""2017-12-20""",2017/12/16 15:42
747321,196094,"""2017-12-20""",2017/12/16 15:43
747334,196104,"""2017-12-20""",2017/12/16 15:51
747349,196113,"""2017-12-20""",2017/12/16 15:55
747362,196118,"""2017-12-22""",2017/12/16 15:58
747526,196129,"""2017-12-20""",2017/12/16 16:06
748329,196137,"""2017-12-20""",2017/12/16 16:15
748409,196156,"""2017-12-20""",2017/12/16 16:27
748428,196163,"""2017-12-20""",2017/12/16 16:33
748438,196172,"""2017-12-20""",2017/12/16 16:34
748445,196178,"""2017-12-20""",2017/12/16 16:37
748455,196188,"""2017-12-20""",2017/12/16 16:41
748460,196196,"""2017-12-20""",2017/12/16 16:46
748472,196203,"""2017-12-20""",2017/12/16 16:50
748482,196212,"""2017-12-20""",2017/12/16 16:57
748510,196224,"""2017-12-20""",2017/12/16 17:02
748520,196234,"""2017-12-20""",2017/12/16 17:05
748533,196243,"""2017-12-20""",2017/12/16 17:12
748544,196252,"""2017-12-20""",2017/12/16 17:16
748555,196259,"""2017-12-20""",2017/12/16 17:19
748561,196267,"""2017-12-20""",2017/12/16 17:23
748568,196272,"""2017-12-20""",2017/12/16 17:23
748579,196282,"""2017-12-20""",2017/12/16 17:27
748589,196291,"""2017-12-20""",2017/12/16 17:30
748620,196299,"""2017-12-20""",2017/12/16 17:44
748625,196302,"""2017-12-20""",2017/12/16 17:45
748639,196315,"""2017-12-20""",2017/12/16 17:51
748657,196322,"""2017-12-20""",2017/12/16 18:00
748675,196328,"""2017-12-20""",2017/12/16 18:03
749237,196338,"""2017-12-20""",2017/12/16 18:13
749259,196347,"""2017-12-20""",2017/12/16 18:21
749266,195444,"""2017-12-20""",2017/12/16 18:27
749274,194964,"""2017-12-20""",2017/12/16 18:29
749286,193617,"""2017-12-20""",2017/12/16 18:30
749298,195703,"""2017-12-20""",2017/12/16 18:32
749307,195607,"""2017-12-20""",2017/12/16 18:33
749315,196363,"""2017-12-20""",2017/12/16 18:34
749326,196367,"""2017-12-20""",2017/12/16 18:35
749333,196216,"""2017-12-20""",2017/12/16 18:37
749338,196005,"""2017-12-20""",2017/12/16 18:38
749348,196371,"""2017-12-20""",2017/12/16 18:39
749362,196381,"""2017-12-20""",2017/12/16 18:45
749374,196389,"""2017-12-20""",2017/12/16 18:52
749383,196398,"""2017-12-20""",2017/12/16 18:56
749404,196410,"""2017-12-20""",2017/12/16 19:00
749416,196416,"""2017-12-21""",2017/12/16 19:03
749425,196422,"""2017-12-20""",2017/12/16 19:08
749436,196436,"""2017-12-20""",2017/12/16 19:16
749454,196451,"""2017-12-20""",2017/12/16 19:26
749462,196459,"""2017-12-20""",2017/12/16 19:27
749477,196469,"""2017-12-20""",2017/12/16 19:36
749492,196482,"""2017-12-20""",2017/12/16 19:50
749505,196493,"""2017-12-20""",2017/12/16 19:57
749514,196501,"""2017-12-20""",2017/12/16 20:00
749788,196507,"""2017-12-20""",2017/12/16 20:08
749892,196515,"""2017-12-20""",2017/12/16 20:17
749902,196525,"""2017-12-20""",2017/12/16 20:24
749918,196538,"""2017-12-20""",2017/12/16 20:33
749924,196542,"""2017-12-20""",2017/12/16 20:34
749933,196552,"""2017-12-20""",2017/12/16 20:40
749941,196560,"""2017-12-20""",2017/12/16 20:47
749949,196567,"""2017-12-20""",2017/12/16 20:49
749955,196574,"""2017-12-20""",2017/12/16 20:56
749962,196580,"""2017-12-20""",2017/12/16 20:58
749975,196590,"""2017-12-20""",2017/12/16 21:08
749984,196599,"""2017-12-20""",2017/12/16 21:16
749991,196606,"""2017-12-20""",2017/12/16 21:23
750004,196616,"""2017-12-20""",2017/12/16 21:35
750012,196623,"""2017-12-20""",2017/12/16 21:47
750021,196633,"""2017-12-20""",2017/12/16 21:53
750030,196641,"""2017-12-20""",2017/12/16 22:01
750078,196650,"""2017-12-20""",2017/12/16 22:05
750134,196659,"""2017-12-20""",2017/12/16 22:06
750185,196664,"""2017-12-20""",2017/12/16 22:08
750233,196675,"""2017-12-20""",2017/12/16 22:23
750239,196682,"""2017-12-20""",2017/12/16 22:33
750246,196689,"""2017-12-20""",2017/12/16 22:38
750255,196698,"""2017-12-20""",2017/12/16 22:48
750265,196708,"""2017-12-20""",2017/12/16 22:55
750272,196715,"""2017-12-20""",2017/12/16 22:57
750281,196723,"""2017-12-20""",2017/12/16 23:04
750291,196734,"""2017-12-20""",2017/12/16 23:13
750301,196745,"""2017-12-20""",2017/12/16 23:19
750308,196750,"""2017-12-20""",2017/12/16 23:24
750324,196767,"""2017-12-20""",2017/12/16 23:39
750331,196774,"""2017-12-20""",2017/12/16 23:46
750338,196781,"""2017-12-21""",2017/12/17 0:01
750355,196788,"""2017-12-21""",2017/12/17 0:15
750367,196796,"""2017-12-21""",2017/12/17 0:24
750374,196803,"""2017-12-21""",2017/12/17 0:26
750380,196807,"""2017-12-21""",2017/12/17 0:30
750388,196817,"""2017-12-21""",2017/12/17 0:36
750400,196829,"""2017-12-22""",2017/12/17 1:08
750439,196847,"""2017-12-21""",2017/12/17 6:32
750448,196856,"""2017-12-21""",2017/12/17 7:20
750457,196864,"""2017-12-21""",2017/12/17 8:05
750464,196872,"""2017-12-21""",2017/12/17 8:15
750477,196885,"""2017-12-21""",2017/12/17 8:54
750484,196892,"""2017-12-21""",2017/12/17 9:03
750495,196902,"""2017-12-21""",2017/12/17 9:07
750503,196910,"""2017-12-21""",2017/12/17 9:19
750512,196917,"""2017-12-21""",2017/12/17 9:29
750519,196925,"""2017-12-21""",2017/12/17 9:34
750527,196933,"""2017-12-21""",2017/12/17 9:50
750536,196939,"""2017-12-21""",2017/12/17 9:57
750554,196951,"""2017-12-21""",2017/12/17 10:11
750568,196959,"""2017-12-21""",2017/12/17 10:24
750587,196967,"""2017-12-21""",2017/12/17 10:35
750597,196976,"""2017-12-21""",2017/12/17 10:46
750609,196984,"""2017-12-21""",2017/12/17 10:57
750631,196998,"""2017-12-21""",2017/12/17 11:15
750640,197007,"""2017-12-21""",2017/12/17 11:22
750650,197015,"""2017-12-21""",2017/12/17 11:25
750672,197027,"""2017-12-21""",2017/12/17 11:36
750689,197041,"""2017-12-21""",2017/12/17 11:45
750705,197046,"""2017-12-21""",2017/12/17 11:49
750724,197056,"""2017-12-21""",2017/12/17 11:58
750755,197067,"""2017-12-21""",2017/12/17 12:06
750843,197074,"""2017-12-21""",2017/12/17 12:11
750856,197085,"""2017-12-21""",2017/12/17 12:14
750895,197096,"""2017-12-21""",2017/12/17 12:25
750905,197104,"""2017-12-21""",2017/12/17 12:28
750928,197114,"""2017-12-21""",2017/12/17 12:35
750938,197122,"""2017-12-21""",2017/12/17 12:39
750948,197129,"""2017-12-21""",2017/12/17 12:42
750966,197137,"""2017-12-21""",2017/12/17 12:49
750975,197146,"""2017-12-21""",2017/12/17 12:53
750985,197152,"""2017-12-21""",2017/12/17 12:59
751021,197161,"""2017-12-21""",2017/12/17 13:09
751045,197169,"""2017-12-21""",2017/12/17 13:14
751072,197176,"""2017-12-21""",2017/12/17 13:24
751101,197184,"""2017-12-21""",2017/12/17 13:32
751118,197197,"""2017-12-21""",2017/12/17 13:44
751130,197206,"""2017-12-21""",2017/12/17 13:57
751256,197219,"""2017-12-21""",2017/12/17 14:13
751277,197228,"""2017-12-21""",2017/12/17 14:19
751286,197237,"""2017-12-21""",2017/12/17 14:22
751296,197245,"""2017-12-21""",2017/12/17 14:28
751304,197253,"""2017-12-21""",2017/12/17 14:32
751330,197275,"""2017-12-21""",2017/12/17 14:47
751341,197285,"""2017-12-21""",2017/12/17 14:49
751349,197294,"""2017-12-21""",2017/12/17 14:59
751365,197302,"""2017-12-21""",2017/12/17 15:10
751377,197311,"""2017-12-21""",2017/12/17 15:21
751387,197320,"""2017-12-21""",2017/12/17 15:24
751399,197329,"""2017-12-21""",2017/12/17 15:30
751412,197340,"""2017-12-21""",2017/12/17 15:36
751421,197348,"""2017-12-21""",2017/12/17 15:43
751433,197355,"""2017-12-21""",2017/12/17 15:50
751442,197363,"""2017-12-21""",2017/12/17 15:56
751459,197371,"""2017-12-21""",2017/12/17 16:02
751612,197381,"""2017-12-21""",2017/12/17 16:10
751620,197388,"""2017-12-21""",2017/12/17 16:14
751637,197395,"""2017-12-21""",2017/12/17 16:19
751649,197402,"""2017-12-21""",2017/12/17 16:30
751664,197414,"""2017-12-21""",2017/12/17 16:39
751673,197418,"""2017-12-21""",2017/12/17 16:41
751680,197428,"""2017-12-21""",2017/12/17 16:43
751693,197440,"""2017-12-21""",2017/12/17 16:51
751706,197449,"""2017-12-21""",2017/12/17 16:56
751716,197457,"""2017-12-21""",2017/12/17 17:01
751733,197469,"""2017-12-21""",2017/12/17 17:14
751743,197478,"""2017-12-21""",2017/12/17 17:20
751752,197486,"""2017-12-21""",2017/12/17 17:23
751765,197494,"""2017-12-21""",2017/12/17 17:29
751773,197502,"""2017-12-21""",2017/12/17 17:33
751780,197509,"""2017-12-21""",2017/12/17 17:35
751789,197517,"""2017-12-21""",2017/12/17 17:40
751797,197524,"""2017-12-21""",2017/12/17 17:44
751805,197531,"""2017-12-21""",2017/12/17 17:50
751816,197543,"""2017-12-21""",2017/12/17 17:58
751829,197553,"""2017-12-21""",2017/12/17 18:04
751910,197559,"""2017-12-21""",2017/12/17 18:10
751922,197567,"""2017-12-21""",2017/12/17 18:13
751947,197581,"""2017-12-21""",2017/12/17 18:30
751957,197589,"""2017-12-21""",2017/12/17 18:37
751966,197598,"""2017-12-21""",2017/12/17 18:42
751979,197609,"""2017-12-21""",2017/12/17 18:51
751992,197617,"""2017-12-21""",2017/12/17 18:56
752002,197626,"""2017-12-21""",2017/12/17 19:00
752010,197633,"""2017-12-21""",2017/12/17 19:02
752017,197640,"""2017-12-21""",2017/12/17 19:14
752025,197648,"""2017-12-21""",2017/12/17 19:19
752035,197659,"""2017-12-21""",2017/12/17 19:26
752044,197666,"""2017-12-21""",2017/12/17 19:30
752050,197674,"""2017-12-21""",2017/12/17 19:32
752058,197681,"""2017-12-21""",2017/12/17 19:36
752065,197687,"""2017-12-21""",2017/12/17 19:39
752074,197697,"""2017-12-21""",2017/12/17 19:42
752087,197710,"""2017-12-21""",2017/12/17 19:55
752128,197722,"""2017-12-21""",2017/12/17 20:07
752139,197733,"""2017-12-21""",2017/12/17 20:12
752149,197742,"""2017-12-21""",2017/12/17 20:18
752161,197754,"""2017-12-21""",2017/12/17 20:25
752168,197761,"""2017-12-21""",2017/12/17 20:33
752175,197768,"""2017-12-21""",2017/12/17 20:41
752182,197775,"""2017-12-21""",2017/12/17 20:44
752189,197782,"""2017-12-21""",2017/12/17 20:45
752196,197789,"""2017-12-21""",2017/12/17 20:47
752204,197797,"""2017-12-21""",2017/12/17 20:55
752212,197805,"""2017-12-21""",2017/12/17 21:02
752219,197813,"""2017-12-21""",2017/12/17 21:08
752230,197824,"""2017-12-21""",2017/12/17 21:18
752241,197834,"""2017-12-21""",2017/12/17 21:27
752249,197843,"""2017-12-21""",2017/12/17 21:39
752257,197850,"""2017-12-21""",2017/12/17 21:53
752266,197858,"""2017-12-25""",2017/12/17 22:04
752283,197865,"""2017-12-21""",2017/12/17 22:16
752289,197872,"""2017-12-21""",2017/12/17 22:19
752295,197879,"""2017-12-21""",2017/12/17 22:23
752304,197887,"""2017-12-21""",2017/12/17 22:29
752311,197894,"""2017-12-21""",2017/12/17 22:36
752334,197917,"""2017-12-21""",2017/12/17 22:45
752345,197927,"""2017-12-21""",2017/12/17 22:53
752355,197938,"""2017-12-22""",2017/12/17 23:03
752368,197954,"""2017-12-21""",2017/12/17 23:12
752374,197957,"""2017-12-21""",2017/12/17 23:13
752382,197965,"""2017-12-21""",2017/12/17 23:22
752389,197972,"""2017-12-21""",2017/12/17 23:30
752397,197980,"""2017-12-21""",2017/12/17 23:38
752407,197990,"""2017-12-21""",2017/12/17 23:52
752413,197997,"""2017-12-21""",2017/12/17 23:57
752421,198004,"""2017-12-21""",2017/12/18 0:06
752429,198012,"""2017-12-21""",2017/12/18 0:15
752436,198019,"""2017-12-21""",2017/12/18 0:23
752449,198033,"""2017-12-21""",2017/12/18 0:54
752465,198048,"""2017-12-21""",2017/12/18 1:21
752473,198056,"""2017-12-21""",2017/12/18 2:41
752481,198064,"""2017-12-21""",2017/12/18 5:14
752489,198072,"""2017-12-21""",2017/12/18 6:02
752497,198080,"""2017-12-25""",2017/12/18 7:09
752505,198088,"""2017-12-21""",2017/12/18 7:27
752512,198095,"""2017-12-21""",2017/12/18 7:50
752522,198103,"""2017-12-21""",2017/12/18 8:08
752534,198112,"""2017-12-21""",2017/12/18 8:20
752565,198119,"""2017-12-21""",2017/12/18 8:49
752577,198127,"""2017-12-21""",2017/12/18 9:01
752585,198133,"""2017-12-21""",2017/12/18 9:09
752595,198144,"""2017-12-21""",2017/12/18 9:15
752614,198154,"""2017-12-21""",2017/12/18 9:24
752636,198166,"""2017-12-21""",2017/12/18 9:29
752651,198173,"""2017-12-21""",2017/12/18 9:36
752669,198181,"""2017-12-21""",2017/12/18 9:43
752734,198190,"""2017-12-21""",2017/12/18 9:53
752777,198199,"""2017-12-21""",2017/12/18 9:57
752829,198205,"""2017-12-21""",2017/12/18 10:11
752861,198217,"""2017-12-21""",2017/12/18 10:16
752877,191895,"""2017-12-21""",2017/12/18 10:25
752886,197540,"""2017-12-21""",2017/12/18 10:26
752898,198235,"""2017-12-21""",2017/12/18 10:28
752908,185796,"""2017-12-21""",2017/12/18 10:30
752918,198240,"""2017-12-21""",2017/12/18 10:32
752925,195919,"""2017-12-21""",2017/12/18 10:33
752932,198243,"""2017-12-21""",2017/12/18 10:36
752939,198244,"""2017-12-21""",2017/12/18 10:37
752947,196830,"""2017-12-21""",2017/12/18 10:39
752955,196672,"""2017-12-21""",2017/12/18 10:40
752967,197089,"""2017-12-21""",2017/12/18 10:42
752980,196948,"""2017-12-21""",2017/12/18 10:44
752988,197262,"""2017-12-21""",2017/12/18 10:45
753002,197128,"""2017-12-21""",2017/12/18 10:48
753013,197651,"""2017-12-21""",2017/12/18 10:51
753020,198266,"""2017-12-21""",2017/12/18 10:53
753037,198277,"""2017-12-21""",2017/12/18 10:57
753050,198284,"""2017-12-21""",2017/12/18 11:02
753058,198288,"""2017-12-21""",2017/12/18 11:04
753068,197215,"""2017-12-21""",2017/12/18 11:05
753085,198296,"""2017-12-21""",2017/12/18 11:08
753092,198301,"""2017-12-21""",2017/12/18 11:09
753101,198307,"""2017-12-21""",2017/12/18 11:11
753110,194920,"""2017-12-21""",2017/12/18 11:14
753123,198322,"""2017-12-21""",2017/12/18 11:17
753133,198330,"""2017-12-21""",2017/12/18 11:24
753167,198340,"""2017-12-21""",2017/12/18 11:36
753179,198349,"""2017-12-21""",2017/12/18 11:42
753189,198355,"""2017-12-21""",2017/12/18 11:44
753203,198364,"""2017-12-21""",2017/12/18 11:49
753223,198375,"""2017-12-21""",2017/12/18 11:53
753239,198381,"""2017-12-21""",2017/12/18 11:55
753264,198392,"""2017-12-21""",2017/12/18 12:01
753360,198401,"""2017-12-21""",2017/12/18 12:08
753483,198415,"""2017-12-23""",2017/12/18 12:15
753493,198425,"""2017-12-21""",2017/12/18 12:16
753502,198430,"""2017-12-21""",2017/12/18 12:19
753544,198442,"""2017-12-21""",2017/12/18 12:25
753588,198451,"""2017-12-21""",2017/12/18 12:33
753610,198463,"""2017-12-21""",2017/12/18 12:38
753628,198471,"""2017-12-21""",2017/12/18 12:45
753636,198480,"""2017-12-21""",2017/12/18 12:47
753655,198488,"""2017-12-21""",2017/12/18 12:55
753678,198497,"""2017-12-21""",2017/12/18 13:01
753688,198504,"""2017-12-21""",2017/12/18 13:04
753699,198513,"""2017-12-21""",2017/12/18 13:08
753708,198521,"""2017-12-21""",2017/12/18 13:11
753723,198529,"""2017-12-21""",2017/12/18 13:15
753736,198540,"""2017-12-21""",2017/12/18 13:19
753753,198551,"""2017-12-21""",2017/12/18 13:25
753773,198562,"""2017-12-21""",2017/12/18 13:29
753814,198580,"""2017-12-21""",2017/12/18 13:41
753827,198591,"""2017-12-21""",2017/12/18 13:50
753839,198598,"""2017-12-21""",2017/12/18 13:54
753851,198604,"""2017-12-21""",2017/12/18 13:58
753872,198615,"""2017-12-21""",2017/12/18 14:03
753903,198622,"""2017-12-21""",2017/12/18 14:05
754311,198630,"""2017-12-21""",2017/12/18 14:09
754493,198642,"""2017-12-21""",2017/12/18 14:17
754550,198650,"""2017-12-21""",2017/12/18 14:21
754613,198658,"""2017-12-21""",2017/12/18 14:25
754648,198665,"""2017-12-21""",2017/12/18 14:29
754684,198674,"""2017-12-21""",2017/12/18 14:32
754703,198682,"""2017-12-21""",2017/12/18 14:35
754723,198697,"""2017-12-21""",2017/12/18 14:43
754740,198708,"""2017-12-21""",2017/12/18 14:49
754749,198712,"""2017-12-21""",2017/12/18 14:50
754761,198727,"""2017-12-21""",2017/12/18 14:53
754769,198733,"""2017-12-21""",2017/12/18 14:55
754783,198740,"""2017-12-21""",2017/12/18 14:57
754814,198750,"""2017-12-21""",2017/12/18 15:02
754826,198757,"""2017-12-21""",2017/12/18 15:05
754842,198766,"""2017-12-21""",2017/12/18 15:09
754860,198776,"""2017-12-21""",2017/12/18 15:16
754872,198783,"""2017-12-21""",2017/12/18 15:19
754877,198787,"""2017-12-21""",2017/12/18 15:21
754892,198798,"""2017-12-21""",2017/12/18 15:25
754921,198810,"""2017-12-21""",2017/12/18 15:32
754934,198820,"""2017-12-21""",2017/12/18 15:37
754952,198831,"""2017-12-21""",2017/12/18 15:43
754966,198843,"""2017-12-21""",2017/12/18 15:48
754988,198855,"""2017-12-21""",2017/12/18 15:55
755002,198867,"""2017-12-21""",2017/12/18 15:59
755064,198879,"""2017-12-21""",2017/12/18 16:05
755477,198888,"""2017-12-21""",2017/12/18 16:08
755733,198900,"""2017-12-21""",2017/12/18 16:15
755883,198907,"""2017-12-21""",2017/12/18 16:18
756052,198914,"""2017-12-21""",2017/12/18 16:26
756091,198922,"""2017-12-21""",2017/12/18 16:28
756126,198929,"""2017-12-21""",2017/12/18 16:32
756134,198936,"""2017-12-21""",2017/12/18 16:33
756149,198947,"""2017-12-21""",2017/12/18 16:36
756155,198952,"""2017-12-21""",2017/12/18 16:36
756170,198960,"""2017-12-21""",2017/12/18 16:38
756184,198973,"""2017-12-21""",2017/12/18 16:40
756195,198982,"""2017-12-21""",2017/12/18 16:43
756206,198991,"""2017-12-21""",2017/12/18 16:48
756211,199004,"""2017-12-21""",2017/12/18 16:49
756217,198998,"""2017-12-21""",2017/12/18 16:49
756237,199012,"""2017-12-21""",2017/12/18 16:54
756244,199021,"""2017-12-21""",2017/12/18 16:58
757090,199027,"""2017-12-21""",2017/12/18 17:00
757102,199032,"""2017-12-21""",2017/12/18 17:01
757108,199039,"""2017-12-21""",2017/12/18 17:01
757116,199050,"""2017-12-21""",2017/12/18 17:03
757125,199058,"""2017-12-21""",2017/12/18 17:06
757135,199067,"""2017-12-21""",2017/12/18 17:08
757146,199073,"""2017-12-21""",2017/12/18 17:10
757155,199090,"""2017-12-21""",2017/12/18 17:14
757157,199088,"""2017-12-21""",2017/12/18 17:14
757168,199096,"""2017-12-21""",2017/12/18 17:14
757179,199112,"""2017-12-21""",2017/12/18 17:17
757183,199108,"""2017-12-21""",2017/12/18 17:17
757199,199122,"""2017-12-21""",2017/12/18 17:21
757205,199130,"""2017-12-21""",2017/12/18 17:25
757215,199137,"""2017-12-21""",2017/12/18 17:27
757243,199146,"""2017-12-21""",2017/12/18 17:30
757255,199153,"""2017-12-21""",2017/12/18 17:35
757266,199158,"""2017-12-21""",2017/12/18 17:37
757275,199167,"""2017-12-21""",2017/12/18 17:40
757280,199175,"""2017-12-21""",2017/12/18 17:41
757295,199186,"""2017-12-21""",2017/12/18 17:44
757308,199194,"""2017-12-21""",2017/12/18 17:47
757318,199201,"""2017-12-21""",2017/12/18 17:51
757327,199208,"""2017-12-21""",2017/12/18 17:56
757371,199218,"""2017-12-21""",2017/12/18 18:04
757596,199224,"""2017-12-22""",2017/12/18 18:06
757874,199230,"""2017-12-21""",2017/12/18 18:08
758507,199248,"""2017-12-21""",2017/12/18 18:15
758511,199244,"""2017-12-21""",2017/12/18 18:15
758620,199255,"""2017-12-22""",2017/12/18 18:17
758766,199262,"""2017-12-21""",2017/12/18 18:20
758776,199268,"""2017-12-21""",2017/12/18 18:23
758790,199273,"""2017-12-21""",2017/12/18 18:25
758803,199285,"""2017-12-21""",2017/12/18 18:28
758822,199295,"""2017-12-21""",2017/12/18 18:30
758838,199304,"""2017-12-21""",2017/12/18 18:39
758848,199310,"""2017-12-21""",2017/12/18 18:42
758855,199314,"""2017-12-21""",2017/12/18 18:44
758864,199325,"""2017-12-21""",2017/12/18 18:48
758873,199332,"""2017-12-21""",2017/12/18 18:51
758881,199339,"""2017-12-21""",2017/12/18 18:54
758889,199346,"""2017-12-22""",2017/12/18 18:58
758917,199353,"""2017-12-21""",2017/12/18 19:03
758930,199363,"""2017-12-21""",2017/12/18 19:10
758948,199375,"""2017-12-21""",2017/12/18 19:18
758966,199390,"""2017-12-21""",2017/12/18 19:24
758979,199397,"""2017-12-21""",2017/12/18 19:28
759001,199404,"""2017-12-21""",2017/12/18 19:34
759009,199412,"""2017-12-21""",2017/12/18 19:37
759019,199419,"""2017-12-21""",2017/12/18 19:40
759033,199432,"""2017-12-21""",2017/12/18 19:44
759045,199442,"""2017-12-21""",2017/12/18 19:46
759051,199449,"""2017-12-21""",2017/12/18 19:48
759064,199456,"""2017-12-21""",2017/12/18 19:53
759093,199472,"""2017-12-25""",2017/12/18 20:00
759109,196739,"""2017-12-21""",2017/12/18 20:03
759142,196018,"""2017-12-21""",2017/12/18 20:05
759456,194933,"""2017-12-21""",2017/12/18 20:07
759518,199491,"""2017-12-21""",2017/12/18 20:09
759548,199494,"""2017-12-21""",2017/12/18 20:09
759715,199496,"""2017-12-21""",2017/12/18 20:12
759790,198371,"""2017-12-21""",2017/12/18 20:14
759809,198209,"""2017-12-21""",2017/12/18 20:15
759817,198537,"""2017-12-21""",2017/12/18 20:16
759826,198408,"""2017-12-21""",2017/12/18 20:18
759833,199505,"""2017-12-21""",2017/12/18 20:19
759840,198666,"""2017-12-21""",2017/12/18 20:19
759847,198635,"""2017-12-21""",2017/12/18 20:20
759856,199510,"""2017-12-21""",2017/12/18 20:21
759862,198873,"""2017-12-21""",2017/12/18 20:22
759870,199517,"""2017-12-21""",2017/12/18 20:24
759878,199283,"""2017-12-21""",2017/12/18 20:25
759885,199525,"""2017-12-21""",2017/12/18 20:27
759892,199527,"""2017-12-21""",2017/12/18 20:28
759900,199532,"""2017-12-21""",2017/12/18 20:30
759910,199541,"""2017-12-21""",2017/12/18 20:34
759918,199550,"""2017-12-21""",2017/12/18 20:40
759941,199572,"""2017-12-21""",2017/12/18 20:46
759953,199585,"""2017-12-21""",2017/12/18 20:51
759961,199592,"""2017-12-22""",2017/12/18 20:59
759971,199599,"""2017-12-22""",2017/12/18 21:01
759982,199610,"""2017-12-21""",2017/12/18 21:08
759993,199613,"""2017-12-21""",2017/12/18 21:08
759996,199624,"""2017-12-21""",2017/12/18 21:09
760004,199632,"""2017-12-22""",2017/12/18 21:15
760013,199643,"""2017-12-21""",2017/12/18 21:16
760006,199650,"""2017-12-21""",2017/12/18 21:16
760026,199653,"""2017-12-21""",2017/12/18 21:17
760037,199665,"""2017-12-21""",2017/12/18 21:24
760043,199671,"""2017-12-21""",2017/12/18 21:27
760056,199683,"""2017-12-21""",2017/12/18 21:36
760063,199690,"""2017-12-21""",2017/12/18 21:37
760071,199697,"""2017-12-22""",2017/12/18 21:41
760082,199702,"""2017-12-21""",2017/12/18 21:46
760093,199714,"""2017-12-21""",2017/12/18 21:51
760100,199721,"""2017-12-21""",2017/12/18 21:56
760119,199729,"""2017-12-21""",2017/12/18 22:03
760369,199742,"""2017-12-21""",2017/12/18 22:12
760380,199751,"""2017-12-21""",2017/12/18 22:20
760385,199758,"""2017-12-21""",2017/12/18 22:25
760393,199766,"""2017-12-21""",2017/12/18 22:29
760401,199774,"""2017-12-21""",2017/12/18 22:35
760412,199785,"""2017-12-21""",2017/12/18 22:38
760420,199793,"""2017-12-21""",2017/12/18 22:41
760428,199801,"""2017-12-21""",2017/12/18 22:44
760435,199808,"""2017-12-21""",2017/12/18 22:48
760446,199819,"""2017-12-21""",2017/12/18 22:59
760455,199828,"""2017-12-21""",2017/12/18 23:04
760462,199834,"""2017-12-21""",2017/12/18 23:06
760471,199846,"""2017-12-22""",2017/12/18 23:10
760475,199851,"""2017-12-21""",2017/12/18 23:11
760487,199860,"""2017-12-21""",2017/12/18 23:20
760499,199871,"""2017-12-21""",2017/12/18 23:26
760507,199880,"""2017-12-21""",2017/12/18 23:28
760521,199889,"""2017-12-21""",2017/12/18 23:34
760528,199896,"""2017-12-21""",2017/12/18 23:37
760536,199903,"""2017-12-21""",2017/12/18 23:42
760545,199913,"""2017-12-22""",2017/12/18 23:48
760552,199920,"""2017-12-21""",2017/12/18 23:54
760587,199941,"""2017-12-22""",2017/12/19 0:09
760602,199956,"""2017-12-22""",2017/12/19 0:15
760611,199966,"""2017-12-22""",2017/12/19 0:21
760621,199976,"""2017-12-22""",2017/12/19 0:27
760628,199980,"""2017-12-22""",2017/12/19 0:30
760639,199994,"""2017-12-22""",2017/12/19 1:11
760649,200004,"""2017-12-22""",2017/12/19 1:57
760674,200012,"""2017-12-22""",2017/12/19 2:33
760692,200030,"""2017-12-22""",2017/12/19 6:50
760704,200038,"""2017-12-22""",2017/12/19 7:26
760710,200049,"""2017-12-22""",2017/12/19 7:47
760718,200056,"""2017-12-22""",2017/12/19 7:56
760734,200064,"""2017-12-22""",2017/12/19 8:18
760749,200072,"""2017-12-22""",2017/12/19 8:38
760758,200079,"""2017-12-22""",2017/12/19 8:53
760766,200093,"""2017-12-22""",2017/12/19 9:05
760774,200094,"""2017-12-22""",2017/12/19 9:06
760790,200103,"""2017-12-22""",2017/12/19 9:14
760821,200111,"""2017-12-22""",2017/12/19 9:19
760877,200123,"""2017-12-22""",2017/12/19 9:44
760889,200132,"""2017-12-22""",2017/12/19 9:50
760901,200140,"""2017-12-22""",2017/12/19 9:57
760914,200147,"""2017-12-22""",2017/12/19 9:59
760933,200158,"""2017-12-22""",2017/12/19 10:03
760953,200164,"""2017-12-22""",2017/12/19 10:05
760997,200171,"""2017-12-22""",2017/12/19 10:12
761106,200181,"""2017-12-22""",2017/12/19 10:20
